word,token_id,snt_id,onset,offset,pos,log_freq
專心,3,112,0.48507,0.73243,ADJ,1.38629
咁,4,112,0.56526,0.89221,ADV,6.1334
研究,5,112,0.64545,1.01185,VERB,2.3979
咗,6,112,0.7725,1.1315,PART,6.72863
幅,7,112,0.87806,1.46909,NOUN,1.38629
畫,8,112,1.25682,294.232,NOUN,0.69315
一,9,112,0.34954,1.65016,NUM,7.01751
陣,10,112,0.43628,1.03979,NOUN,1.09861
就,11,112,0.52302,1.03979,ADV,7.50824
話,12,112,0.70589,0.42942,VERB,6.81454
我,1,113,0.82149,0.67177,PRON,7.92154
唔,2,113,0.91099,0.78602,ADV,7.60489
要,3,113,1.11559,295.258,AUX,6.44254
尼,1,114,0.31551,0.34666,PROPN,0
隻,2,114,0.40949,0.48507,NOUN,5.37528
綿羊,3,114,0.50347,0.56526,NOUN,0
病,4,114,0.98975,0.64545,VERB,2.48491
得,5,114,1.13688,0.7725,PART,6.2672
咁,6,114,1.57278,0.87806,ADV,6.1334
犀利,7,114,1.7498,1.25682,ADJ,3.89182
重新,1,115,1.94452,0.34954,ADV,0.69315
畫,2,115,2.19106,0.43628,NOUN,0.69315
過,3,115,2.31433,0.52302,PART,5.96615
隻,4,115,2.4376,0.70589,NOUN,5.37528
啦,5,115,2.56029,297.888,NOUN,0
於是,1,116,0.34945,0.91099,CCONJ,2.07944
我,2,116,0.50899,1.11559,PRON,7.92154
又,3,116,0.64406,298.455,ADV,6.82111
再,4,116,0.34286,0.40949,ADV,4.58497
畫,5,116,0.43394,0.50347,VERB,0.69315
過,6,116,0.58902,0.98975,PART,5.96615
另,7,116,1.27952,1.13688,ADV,2.48491
一,8,116,1.46583,1.57278,NUM,7.01751
隻,9,116,1.56858,1.7498,NOUN,5.37528
今,1,117,1.71959,300.409,ADV,3.21888
次,2,117,0.34938,2.19106,NOUN,4.90527
我,3,117,0.67192,2.31433,PRON,7.92154
尼,4,117,0.82233,2.4376,PROPN,0
個,5,117,0.91533,2.56029,NOUN,7.29912
朋友仔,6,117,1.08181,301.383,NOUN,0
陰陰嘴,7,117,0.33228,0.50899,NOUN,0
喺,8,117,0.58617,0.64406,ADP,6.1506
度,9,117,0.70331,0.34286,ADV,5.0876
笑,10,117,0.82045,0.43394,VERB,3.13549
你,1,118,1.09206,0.58902,PRON,7.85205
睇,2,118,1.326,1.27952,VERB,6.31716
真,3,118,1.40779,1.46583,ADJ,3.09104
睇,4,118,1.51622,1.56858,VERB,6.31716
吖,5,118,1.62466,302.988,PART,6.45362
你,1,119,0.36496,0.34938,PRON,7.85205
畫,2,119,0.55641,0.67192,VERB,0.69315
尼,3,119,0.76065,0.82233,PROPN,0
隻,4,119,0.89121,0.91533,NOUN,5.37528
唔,5,119,0.98118,1.08181,ADV,7.60489
係,6,119,1.07716,0.33228,VERB,8.52119
綿羊仔,7,119,1.90899,0.58617,NOUN,0
係,1,120,2.25784,0.70331,VERB,8.52119
山羊,2,120,2.60669,0.82045,PROPN,0
嚟,3,120,2.68884,305.836,VERB,1.09861
㗎,4,120,0.38758,1.326,PART,4.04305
佢,1,121,0.47238,1.40779,PRON,7.72312
有,2,121,0.64503,1.51622,VERB,7.19744
角,3,121,0.91987,1.62466,NOUN,0
㗎,4,121,0.62743,306.965,PART,4.04305
我,1,122,0.33499,0.55641,PRON,7.92154
唯有,2,122,0.49018,0.76065,ADJ,1.38629
再,3,122,0.65649,0.89121,ADV,4.58497
重新,4,122,0.75801,0.98118,VERB,0.69315
畫,5,122,0.8901,1.07716,NOUN,0.69315
多,6,122,0.97664,1.90899,ADJ,5.79606
次,7,122,1.06317,308.638,NOUN,4.90527
但係,1,123,0.33538,2.60669,CCONJ,6.66441
尼,2,123,0.4129,2.68884,PROPN,0
幅,3,123,0.89247,0.38758,NOUN,1.38629
畫,4,123,1.15754,309.836,NOUN,0.69315
嘅,5,123,0.34585,0.64503,PART,7.47647
命運,6,123,0.48442,0.91987,NOUN,0
都,7,123,0.62298,0.62743,ADV,7.70931
係,8,123,0.99244,310.753,VERB,8.52119
一樣,9,123,0.7104,0.49018,ADJ,3.66356
又,1,124,0.42835,0.65649,ADV,6.82111
畀,2,124,0.6229,0.75801,VERB,0
佢,3,124,0.76468,0.8901,PRON,7.72312
拒絕,4,124,1.21836,0.97664,VERB,1.09861
尼,1,125,1.45236,1.06317,PROPN,0
隻,2,125,1.57443,312.403,NOUN,5.37528
太,3,125,0.34189,0.4129,ADV,4.23411
老,4,125,0.48285,0.89247,ADJ,3.29584
啦,5,125,0.57005,1.15754,NOUN,0
我,1,126,0.73724,0.34585,PRON,7.92154
要,2,126,0.93416,0.48442,AUX,6.44254
隻,3,126,0.98792,0.62298,NOUN,5.37528
襟,4,126,1.39968,0.99244,NOUN,0
養,5,126,1.47941,0.7104,VERB,4.77912
啲,6,126,1.55915,314.105,NOUN,7.20415
嘅,7,126,0.35652,0.6229,PART,7.47647
去,1,127,0.52624,0.76468,VERB,6.6733
到,2,127,0.60341,1.21836,PART,6.7546
尼,3,127,0.72911,314.993,PROPN,0
度,4,127,0.34886,1.57443,ADV,5.0876
我,5,127,0.42277,0.34189,PRON,7.92154
已經,6,127,0.58593,0.48285,ADV,5.26786
好,7,127,0.85496,0.57005,ADV,7.52672
唔,8,127,1.1302,316.059,ADV,7.60489
耐,9,127,0.83814,0.93416,ADJ,4.02535
煩,10,127,0.83814,0.98792,ADJ,2.70805
因為,1,128,0.54608,1.39968,CCONJ,5.8693
我,2,128,0.715,1.47941,PRON,7.92154
趕,3,128,0.96444,1.55915,VERB,2.30259
住,4,128,1.24017,0.35652,PART,5.53733
要,5,128,1.40315,317.308,AUX,6.44254
修理,6,128,0.3473,0.60341,VERB,0
我,7,128,0.48255,0.72911,PRON,7.92154
部,8,128,0.60823,0.34886,NOUN,4.17439
引擎,9,128,0.74131,0.42277,NOUN,0
就,1,129,1.09217,0.58593,ADV,7.50824
求其,2,129,1.44302,0.85496,ADJ,1.60944
畫,3,129,1.68062,1.1302,VERB,0.69315
咗,4,129,1.79151,0.83814,PART,6.72863
下,5,129,1.9285,0.83814,PART,5.97635
面,6,129,2.13359,319.566,NOUN,2.48491
尼,7,129,0.34772,0.715,PROPN,0
幅,8,129,0.48819,0.96444,NOUN,1.38629
圖畫,9,129,0.64898,1.24017,NOUN,0
仲,1,130,0.84569,1.40315,NOUN,0.69315
加,2,130,0.93437,0.3473,VERB,3.3322
多,3,130,1.02306,0.48255,ADJ,5.79606
句,4,130,1.34831,0.60823,NOUN,2.83321
嗱,1,131,1.50555,0.74131,PART,4.5326
尼,2,131,1.61603,321.417,PROPN,0
個,3,131,0.33952,1.44302,NOUN,7.29912
箱,4,131,0.47523,1.68062,NOUN,0.69315
入,5,131,0.77493,1.79151,VERB,3.89182
邊,6,131,0.95507,1.9285,PRON,4.7185
就,7,131,1.11394,2.13359,ADV,7.50824
係,8,131,1.30306,0.34772,VERB,8.52119
你,9,131,1.49446,0.48819,PRON,7.85205
要,10,131,1.55843,0.64898,AUX,6.44254
嘅,11,131,1.77113,323.337,PART,7.47647
綿羊仔,12,131,0.34887,0.93437,NOUN,0
啦,13,131,0.54894,1.02306,VERB,0
點,1,132,0.76837,1.34831,PRON,5.78996
知,2,132,0.96451,324.271,VERB,6.37161
完全,3,132,0.37455,1.61603,ADV,3.3673
冇,4,132,1.00626,0.33952,VERB,6.66185
諗,5,132,1.07473,0.47523,VERB,5.84354
過,6,132,1.16199,0.77493,PART,5.96615
尼,7,132,1.41383,0.95507,PROPN,0
個,8,132,1.6238,1.11394,NOUN,7.29912
小,9,132,2.09314,1.30306,ADJ,1.79176
判官,10,132,2.33407,1.49446,NOUN,0
竟然,11,132,2.47904,1.55843,ADV,2.07944
雙,12,132,2.60023,1.77113,VERB,1.38629
眼,13,132,2.7612,0.34887,NOUN,2.48491
發,14,132,2.82967,0.54894,VERB,2.30259
住,15,132,3.33945,327.417,PART,5.53733
光,16,132,0.34287,0.96451,NOUN,1.38629
咁,17,132,0.56127,0.37455,ADV,6.1334
話,18,132,1.27875,1.00626,VERB,6.81454
我,1,133,1.68202,1.07473,PRON,7.92154
就,2,133,1.87508,1.16199,ADV,7.50824
係,3,133,2.0522,1.41383,VERB,8.52119
要,4,133,2.17774,1.6238,AUX,6.44254
尼,5,133,2.24567,2.09314,PROPN,0
隻,6,133,2.32133,2.33407,NOUN,5.37528
啦,7,133,2.57049,2.47904,NOUN,0
你,1,134,3.09052,2.60023,PRON,7.85205
估,2,134,3.32697,2.7612,VERB,3.3322
下,3,134,3.49862,2.82967,PART,5.97635
尼,4,134,3.70584,3.33945,PROPN,0
隻,5,134,3.92166,0.34287,NOUN,5.37528
羊,6,134,4.13975,0.56127,NOUN,0.69315
洗,7,134,4.35815,1.27875,VERB,3.29584
唔,8,134,4.51378,331.881,ADV,7.60489
洗,9,134,2.46432,1.87508,VERB,3.29584
食,10,134,0.41487,2.0522,VERB,5.25227
好,11,134,0.63271,2.17774,ADV,7.52672
多,12,134,0.73324,2.24567,ADJ,5.79606
草,13,134,0.89496,2.32133,NOUN,0.69315
呀嗱,14,134,1.01588,2.57049,PART,0
點,1,135,1.2395,332.958,PRON,5.78996
解,2,135,0.36879,3.32697,VERB,2.30259
咁,3,135,0.53422,3.49862,ADV,6.1334
問,4,135,0.65611,3.70584,VERB,5.03695
呀,5,135,0.80105,3.92166,PART,6.01127
因為,1,136,0.88863,4.13975,CCONJ,5.8693
我,2,136,1.05453,4.35815,PRON,7.92154
住,3,136,1.57527,4.51378,PART,5.53733
嗰,4,136,1.78027,2.46432,PRON,6.05444
度,5,136,1.89448,0.41487,NOUN,5.0876
好,6,136,2.07422,0.63271,ADV,7.52672
細,7,136,2.20174,0.73324,ADJ,3.91202
噶,8,136,2.37803,0.89496,VERB,0
哦,1,137,2.50761,1.01588,INTJ,6.08222
一定,2,137,1.44387,335.617,ADV,4.47734
夠,3,137,0.38013,0.36879,VERB,4.34381
位,4,137,0.4951,0.53422,NOUN,3.52636
㗎喇,5,137,0.6133,0.65611,VERB,0
我,1,138,0.71498,0.80105,PRON,7.92154
畀,2,138,0.55051,336.551,VERB,0
你,3,138,0.38604,1.05453,PRON,7.85205
尼,4,138,0.58173,1.57527,PROPN,0
隻,5,138,0.77977,1.78027,NOUN,5.37528
綿羊仔,6,138,0.95738,1.89448,NOUN,0
都,7,138,1.08588,2.07422,ADV,7.70931
好,8,138,1.17652,2.20174,ADV,7.52672
細,9,138,1.26717,2.37803,ADJ,3.91202
隻,10,138,1.30571,338.081,NOUN,5.37528
噶,11,138,1.30571,1.44387,NOUN,0
佢,1,139,1.34425,0.38013,PRON,7.72312
哄,2,139,1.70317,0.4951,VERB,0.69315
埋,3,139,1.83437,0.6133,PART,5.11799
幅,4,139,1.16618,340.282,NOUN,1.38629
畫,5,139,1.16618,0.55051,NOUN,0.69315
度,6,139,0.49799,0.38604,ADV,5.0876
望,7,139,0.61583,0.58173,VERB,3.46574
咗,8,139,0.72038,0.77977,PART,6.72863
陣,9,139,0.8358,0.95738,NOUN,1.09861
就,10,139,0.94444,1.08588,ADV,7.50824
話,11,139,1.59948,1.17652,VERB,6.81454
都,1,140,1.66716,1.26717,ADV,7.70931
唔,2,140,1.77836,1.30571,ADV,7.60489
係,3,140,1.99743,1.30571,VERB,8.52119
你,4,140,2.22888,342.374,PRON,7.85205
講,5,140,0.45429,1.70317,VERB,6.44254
得,6,140,0.55606,1.83437,PART,6.2672
咁,7,140,0.82879,1.16618,ADV,6.1334
細,8,140,1.00383,1.16618,ADJ,3.91202
咋喎,9,140,1.16157,0.49799,VERB,0
你,1,141,1.39666,0.61583,PRON,7.85205
睇,2,141,1.60941,0.72038,VERB,6.31716
下,3,141,1.86993,0.8358,PART,5.97635
佢,4,141,1.99375,0.94444,PRON,7.72312
瞓,5,141,2.5537,1.59948,VERB,2.83321
著,6,141,2.66564,345.016,VERB,0
咗,7,141,0.40888,1.77836,PART,6.72863
喎,8,141,0.58016,1.99743,PART,6.83733
就,1,142,0.69198,2.22888,ADV,7.50824
係,2,142,0.82243,0.45429,VERB,8.52119
咁,3,142,0.98483,0.55606,ADV,6.1334
我,4,142,1.11617,0.82879,PRON,7.92154
認識,5,142,1.24752,1.00383,VERB,1.09861
咗,6,142,1.47115,1.16157,PART,6.72863
小王子,7,142,1.90472,347.32,NOUN,0
我,1,143,0.41899,1.60941,PRON,7.92154
花,2,143,0.539,1.86993,VERB,2.3979
咗,3,143,0.91258,1.99375,PART,6.72863
好多,4,143,1.28616,2.5537,NUM,5.50533
時間,5,143,1.38435,2.66564,NOUN,4.33073
先,6,143,1.60098,0.40888,ADV,5.56452
搞,7,143,1.77876,0.58016,VERB,4.64439
清楚,8,143,1.9876,349.343,ADJ,3.04452
佢,9,143,0.39569,0.82243,PRON,7.72312
喺,10,143,0.50361,0.98483,ADP,6.1506
邊度,11,143,0.63649,1.11617,PRON,3.95124
嚟,12,143,1.06214,1.24752,VERB,1.09861
小王子,1,144,1.48779,1.47115,NOUN,0
問,2,144,1.81498,1.90472,VERB,5.03695
咗,3,144,1.92252,351.658,PART,6.72863
我,4,144,1.18986,0.539,PRON,7.92154
好多,5,144,0.45719,0.91258,NUM,5.50533
嘢,6,144,0.64918,1.28616,NOUN,6.37673
但,1,145,0.78452,1.38435,CCONJ,3.49651
至於,2,145,0.91986,1.60098,ADV,0.69315
我,3,145,1.24884,1.77876,PRON,7.92154
問,4,145,1.44797,1.9876,VERB,5.03695
佢,5,145,1.63376,0.39569,PRON,7.72312
嘅,6,145,2.03586,0.50361,PART,7.47647
佢,1,146,2.13188,0.63649,PRON,7.72312
好似,2,146,2.22791,1.06214,VERB,5.77765
一,3,146,2.51458,354.138,NUM,7.01751
啲,4,146,0.37278,1.81498,NOUN,7.20415
都,5,146,0.98645,1.92252,ADV,7.70931
聽,6,146,1.17373,1.18986,VERB,5.17615
唔,7,146,1.30473,0.45719,ADV,7.60489
到,8,146,1.40003,0.64918,PART,6.7546
咁,9,146,1.77162,355.868,ADV,6.1334
不過,1,147,0.37872,0.91986,CCONJ,5.32788
佢,2,147,0.50706,1.24884,PRON,7.72312
無,3,147,0.68036,1.44797,ADV,1.09861
意,4,147,0.85367,1.63376,VERB,0
中,5,147,1.07818,2.03586,ADV,3.3673
都,6,147,1.30413,357.079,ADV,7.70931
講,7,147,0.38428,2.22791,VERB,6.44254
咗,8,147,0.52212,2.51458,PART,6.72863
好多,9,147,0.65996,0.37278,NUM,5.50533
嘢,10,147,0.87251,0.98645,NOUN,6.37673
令,1,148,0.98131,1.17373,VERB,1.94591
我,2,148,1.07861,1.30473,PRON,7.92154
慢慢,3,148,1.29287,1.40003,ADV,2.19722
清楚,4,148,1.40812,1.77162,ADJ,3.04452
佢,5,148,1.58021,358.582,PRON,7.72312
嘅,6,148,0.41304,0.50706,PART,7.47647
底細,7,148,0.60228,0.68036,NOUN,0
譬如,1,149,0.69904,0.85367,VERB,5.42495
話,2,149,0.88255,1.07818,VERB,6.81454
第一,3,149,1.04918,1.30413,NUM,3.98898
次,4,149,1.28645,0.38428,NOUN,4.90527
見,5,149,1.38322,0.52212,VERB,5.18178
到,6,149,1.53102,0.65996,PART,6.7546
我,7,149,1.63066,0.87251,PRON,7.92154
架,8,149,1.93693,360.443,NOUN,3.43399
飛機,9,149,0.37742,1.07861,NOUN,2.70805
嘅,10,149,0.44897,1.29287,PART,7.47647
時候,11,149,0.52052,1.40812,NOUN,4.7185
唔,1,150,0.91724,1.58021,ADV,7.60489
畫,2,150,1.38649,0.41304,VERB,0.69315
架,3,150,1.48891,0.60228,NOUN,3.43399
飛機,4,150,1.60722,362.282,NOUN,2.70805
啦,5,150,0.41274,0.88255,NOUN,0
對,6,150,0.71249,1.04918,ADP,4.65396
我,7,150,1.36408,1.28645,PRON,7.92154
嚟,8,150,1.52955,1.38322,VERB,1.09861
講,9,150,1.72205,1.53102,VERB,6.44254
太,10,150,1.85528,1.63066,ADV,4.23411
複雜,11,150,1.94015,1.93693,ADJ,2.07944
佢,1,151,2.037,0.37742,PRON,7.72312
問,2,151,2.14444,0.44897,VERB,5.03695
我,3,151,2.3607,0.52052,PRON,7.92154
尼,4,151,2.57697,365.071,PROPN,0
個,5,151,0.38475,1.38649,NOUN,7.29912
係,6,151,0.58751,1.48891,VERB,8.52119
乜,7,151,0.74594,1.60722,PRON,5.1985
東東,8,151,0.83542,0.41274,PROPN,0
嚟,9,151,1.19989,0.71249,VERB,1.09861
尼,1,152,1.51659,1.36408,PROPN,0
舊,2,152,1.60032,1.52955,ADJ,3.09104
唔,3,152,1.70786,1.72205,ADV,7.60489
係,4,152,1.79569,1.85528,VERB,8.52119
乜,5,152,1.97258,1.94015,PRON,5.1985
東東,6,152,2.11459,367.202,PROPN,0
佢,1,153,0.39801,2.14444,PRON,7.72312
識得,2,153,0.48087,2.3607,VERB,1.94591
飛,3,153,0.70057,2.57697,VERB,3.2581
係,1,154,1.80859,0.38475,VERB,8.52119
我,2,154,1.93156,0.58751,PRON,7.92154
架,3,154,1.99131,0.74594,NOUN,3.43399
飛機,4,154,2.05105,0.83542,NOUN,2.70805
我,1,155,2.24128,1.19989,PRON,7.92154
好,2,155,2.59299,369.703,ADV,7.52672
自豪,3,155,0.39758,1.60032,ADJ,0
咁,4,155,0.49701,1.70786,ADV,6.1334
話,5,155,0.64865,1.79569,VERB,6.81454
畀,6,155,0.7447,1.97258,ADP,0
佢,7,155,0.84075,2.11459,PRON,7.72312
知,8,155,1.02567,370.871,VERB,6.37161
我,9,155,0.38919,0.48087,PRON,7.92154
識,10,155,0.4565,0.70057,VERB,5.14749
飛,11,155,0.6524,371.651,VERB,3.2581
於是,1,156,0.39822,1.93156,CCONJ,2.07944
佢,2,156,0.49049,1.99131,PRON,7.72312
好,3,156,0.58276,2.05105,ADV,7.52672
好奇,4,156,0.6707,372.444,ADJ,0.69315
咁,5,156,0.57957,2.59299,ADV,6.1334
話,6,156,0.48845,0.39758,VERB,6.81454
乜,1,157,0.64053,0.49701,PRON,5.1985
話,2,157,0.96196,0.64865,VERB,6.81454
你,3,157,1.13443,0.7447,PRON,7.85205
喺,4,157,1.32349,0.84075,ADP,6.1506
天,5,157,1.43952,1.02567,NOUN,1.09861
上,6,157,1.57985,0.38919,ADV,4.38203
邊,7,157,1.7588,0.4565,PRON,4.7185
跌,8,157,1.86934,0.6524,VERB,3.04452
落,9,157,1.98771,374.479,PART,3.97029
嚟,10,157,0.39698,0.49049,VERB,1.09861
我,1,158,0.6286,0.58276,PRON,7.92154
謙虛,2,158,0.74791,0.6707,VERB,0
咁,3,158,0.86722,0.57957,ADV,6.1334
答,4,158,1.24582,0.48845,VERB,2.70805
係,5,158,1.42248,375.778,VERB,8.52119
啊,6,158,0.39278,0.96196,PART,8.32142
啊,1,159,0.50886,1.13443,PART,8.32142
太,2,159,1.12052,1.32349,ADV,4.23411
好,3,159,1.20797,1.43952,ADV,7.52672
笑,4,159,1.29542,1.57985,VERB,3.13549
啦,5,159,1.42853,1.7588,PRON,0
小王子,1,160,1.63424,1.86934,NOUN,0
不,2,161,1.79444,1.98771,ADV,1.94591
停,3,162,1.89639,0.39698,VERB,2.94444
咁,4,163,2.03724,377.787,ADV,6.1334
笑,5,164,1.29967,0.74791,VERB,3.13549
令,1,161,0.56211,0.86722,NOUN,1.94591
我,2,161,0.96298,1.24582,PRON,7.92154
少少,3,161,1.10723,1.42248,NUM,4.17439
唔,4,161,1.8219,0.39278,ADV,7.60489
啹,5,161,1.44964,379.6,VERB,0
我,1,162,1.44964,1.12052,PRON,7.92154
嘅,2,162,1.07738,1.20797,PART,7.47647
不,3,162,1.27365,1.29542,ADV,1.94591
幸,4,162,1.4313,1.42853,ADJ,0
唔,5,162,1.7153,381.186,ADV,7.60489
應該,6,162,0.39508,382.524,AUX,5.18178
成為,7,162,0.86179,1.79444,NUM,1.79176
笑話,8,162,0.44096,0.96298,VERB,1.60944
跟住,1,21,0.52003,1.10723,CCONJ,5.826
佢,2,21,0.65412,1.8219,PRON,7.72312
就,3,21,1.02107,1.44964,ADV,7.50824
話,4,21,1.26607,383.64,VERB,6.81454
即係,1,22,0.97916,1.07738,CCONJ,7.50714
話,2,22,0.76769,1.89639,VERB,6.81454
你,3,22,0.55622,1.27365,PRON,7.85205
都,4,22,0.70442,1.4313,ADV,7.70931
係,5,22,0.82721,1.7153,VERB,8.52119
喺,6,22,1.01459,0.39508,ADP,6.1506
天,7,22,1.13274,0.86179,NOUN,1.09861
上,8,22,1.42557,0.44096,ADV,4.38203
邊,9,22,1.68236,385.645,PRON,4.7185
嚟,10,22,1.17338,386.639,VERB,1.09861
㗎啦,11,22,1.34515,388.683,VERB,0
你,1,165,0.44782,0.59723,PRON,7.85205
邊,2,165,0.59723,0.69975,PRON,4.7185
個,3,165,0.69975,0.78475,NOUN,7.29912
星球,4,165,0.78475,1.20592,ADV,0.69315
㗎,5,165,1.20592,389.82,PART,4.04305
佢,1,166,0.44865,0.57879,PRON,7.72312
本來,2,166,0.57879,0.74241,ADV,2.56495
好,3,166,0.74241,0.93283,ADV,7.52672
神秘,4,166,0.93283,391.062,NOUN,0.69315
但,1,167,0.42215,0.58738,CCONJ,3.49651
嗰,2,167,0.58738,0.73123,PRON,6.05444
刻,3,167,0.73123,1.06591,NOUN,0.69315
我,4,167,1.06591,1.40058,PRON,7.92154
立即,5,167,1.40058,1.85614,ADV,0
有,6,167,1.85614,2.03602,VERB,7.19744
頭緒,7,167,2.03602,2.6668,NOUN,0
估,8,167,2.6668,2.84158,VERB,3.3322
到,9,167,2.84158,2.96924,PART,6.7546
佢,10,167,2.96924,3.09111,PRON,7.72312
喺,11,167,3.09111,3.21298,ADP,6.1506
邊,12,167,3.21298,3.35942,PRON,4.7185
度,13,167,3.35942,3.47597,ADV,5.0876
嚟,14,167,3.47597,394.426,VERB,1.09861
於是,1,168,0.43161,0.63588,CCONJ,2.07944
我,2,168,0.63588,0.63588,PRON,7.92154
有,3,168,0.63588,0.84016,VERB,7.19744
少少,4,168,0.84016,1.19833,NUM,4.17439
兀突,5,168,1.19833,1.5565,NOUN,0
咁,6,168,1.5565,1.67529,ADV,6.1334
問,7,168,1.67529,1.93862,VERB,5.03695
佢,8,168,1.93862,396.248,PRON,7.72312
你,1,169,0.4751,0.54773,PRON,7.85205
由,2,169,0.54773,0.74121,ADP,3.52636
第二,3,169,0.74121,1.00507,NUM,3.91202
個,4,169,1.00507,1.11097,NOUN,7.29912
星球,5,169,1.11097,1.46645,NOUN,0.69315
嚟,6,169,1.46645,1.69908,VERB,1.09861
㗎,7,169,1.69908,397.721,PART,4.04305
但係,1,170,0.45272,0.64732,CCONJ,6.66441
佢,2,170,0.64732,0.78574,PRON,7.72312
冇,3,170,0.78574,0.98279,VERB,6.66185
答,4,170,0.98279,1.1658,VERB,2.70805
我,5,170,1.1658,1.31852,PRON,7.92154
個,6,170,1.31852,1.39149,NOUN,7.29912
問題,7,170,1.39149,399.224,NOUN,4.33073
佢,1,171,0.4699,0.63117,PRON,7.72312
一路,2,171,0.63117,0.79244,ADV,3.4012
望,3,171,0.79244,1.00159,VERB,3.46574
住,4,171,1.00159,1.09907,PART,5.53733
我,5,171,1.09907,1.19655,PRON,7.92154
架,6,171,1.19655,1.30305,NOUN,3.43399
飛機,7,171,1.30305,400.658,NOUN,2.70805
一路,1,172,0.41696,0.63452,ADV,3.4012
微微,2,172,0.63452,1.13818,ADV,0
點,3,172,1.13818,1.32183,PRON,5.78996
頭,4,172,1.32183,1.49984,NOUN,3.61092
話,5,172,1.49984,402.07,VERB,6.81454
你,1,173,0.42589,0.66069,PRON,7.85205
坐,2,173,0.66069,1.00215,VERB,3.68888
尼,3,173,1.00215,1.10108,PROPN,0
個,4,173,1.10108,1.27587,NOUN,7.29912
東東,5,173,1.27587,403.617,NOUN,0
我,1,174,1.07425,0.87264,PRON,7.92154
估,2,174,0.87264,1.13322,VERB,3.3322
你,3,174,1.13322,1.38775,PRON,7.85205
都,4,174,1.38775,1.51533,ADV,7.70931
唔,5,174,1.51533,1.74804,ADV,7.60489
會,6,174,1.74804,1.87167,AUX,6.69827
係,7,174,1.87167,2.01348,VERB,8.52119
喺,8,174,2.01348,2.17117,ADP,6.1506
好,9,174,2.17117,2.50909,ADV,7.52672
遠,10,174,2.50909,2.85573,ADJ,3.55535
過,11,174,2.85573,3.17935,PART,5.96615
嚟,12,174,3.17935,406.763,PROPN,1.09861
講,1,175,0.47742,0.77642,VERB,6.44254
到,2,175,0.77642,0.92511,PART,6.7546
尼,3,175,0.92511,1.13229,PROPN,0
度,4,175,1.13229,407.818,ADV,5.0876
佢,1,176,0.42329,0.53469,PRON,7.72312
就,2,176,0.53469,0.65596,ADV,7.50824
沉,3,176,0.65596,1.04656,VERB,0.69315
思,4,176,1.04656,1.88237,VERB,0
沉,5,176,1.88237,2.26451,VERB,0.69315
思,6,176,2.26451,3.05771,ADV,0
再,7,176,3.05771,3.36793,ADV,4.58497
沉,8,176,3.36793,3.67675,VERB,0.69315
思,9,176,3.67675,411.478,VERB,0
跟住,1,177,0.42744,1.23996,CCONJ,5.826
佢,2,177,1.23996,1.31761,PRON,7.72312
喺,3,177,1.31761,1.39527,ADP,6.1506
個,4,177,1.39527,1.57722,NOUN,7.29912
袋,5,177,1.57722,1.83091,NOUN,3.3673
度,6,177,1.83091,2.29528,ADV,5.0876
拎,7,177,2.29528,2.50152,VERB,2.77259
咗,8,177,2.50152,2.62561,PART,6.72863
我,9,177,2.62561,2.81974,PRON,7.92154
畫,10,177,2.81974,3.06571,NOUN,0.69315
嗰,11,177,3.06571,3.14412,PRON,6.05444
隻,12,177,3.14412,3.26676,NOUN,5.37528
綿羊仔,13,177,3.26676,3.94298,NOUN,0
出嚟,14,177,3.94298,415.43,VERB,0
當,1,178,0.43581,0.56695,ADV,3.63759
係,2,178,0.56695,0.80737,VERB,8.52119
寶,3,178,0.80737,1.03695,NOUN,0
咁,4,178,1.03695,1.37472,ADV,6.1334
睇,5,178,1.37472,1.52617,VERB,6.31716
到,6,178,1.52617,1.59757,PART,6.7546
入,7,178,1.59757,1.76004,VERB,3.89182
嗮,8,178,1.76004,2.00362,NOUN,0
神,9,178,2.00362,417.321,NOUN,3.17805
你,1,179,0.47012,0.52212,PRON,7.85205
可以,2,179,0.52212,0.6834,AUX,5.81114
想象,3,179,0.6834,1.20011,VERB,0
到,4,179,1.20011,418.376,PART,6.7546
第二,1,180,0.44057,0.75628,NUM,3.91202
個,2,180,0.75628,0.86399,NOUN,7.29912
星球,3,180,0.86399,1.85367,NOUN,0.69315
尼,4,180,1.85367,1.95396,PROPN,0
啲,5,180,1.95396,2.04821,NOUN,7.20415
令,6,180,2.04821,2.19319,VERB,1.94591
人,7,180,2.19319,2.4233,NOUN,6.60665
半信半疑,8,180,2.4233,3.20651,VERB,0
嘅,9,180,3.20651,3.32195,PART,7.47647
話題,10,180,3.32195,421.871,NOUN,1.60944
會,1,181,0.43723,0.52865,AUX,6.69827
令,2,181,0.52865,0.65896,VERB,1.94591
我,3,181,0.65896,0.78927,PRON,7.92154
嘅,4,181,0.78927,0.87215,PART,7.47647
好奇心,5,181,0.87215,1.58508,ADJ,0
一發不可收拾,6,181,1.58508,424.089,ADV,0
於是,1,182,0.46855,0.62273,CCONJ,2.07944
我,2,182,0.62273,0.7769,PRON,7.92154
想,3,182,0.7769,0.93473,AUX,5.44674
盡量,4,182,0.93473,1.38776,VERB,2.19722
知,5,182,1.38776,1.58569,VERB,6.37161
多,6,182,1.58569,1.78172,ADJ,5.79606
啲,7,182,1.78172,425.671,PART,7.20415
朋友仔,1,183,0.47043,1.66802,NOUN,0
你,2,183,1.66802,1.76464,PRON,7.85205
邊,3,183,1.76464,1.84932,PRON,4.7185
