snt_id	token_id	word
1.003	1	六歲
1.003	2	嗰
1.003	3	年
1.003	4	我
1.003	5	喺
1.003	6	一
1.003	7	本
1.003	8	書
1.003	9	入邊
1.003	10	見
1.003	11	過
1.003	12	幅
1.003	13	好
1.003	14	得人驚
1.003	15	嘅
1.003	16	圖畫
1.004	1	嗰
1.004	2	本
1.004	3	書
1.004	4	記載
1.004	5	真實
1.004	6	故事
1.005	1	係
1.005	2	關於
1.005	3	原始
1.005	4	森林
1.005	5	嘅
1.006	1	幅
1.006	2	圖畫
1.006	3	入面
1.006	4	有
1.006	5	條
1.006	6	蟒蛇
1.006	7	張開
1.006	8	咗
1.006	9	血盤大口
1.007	1	吞
1.007	2	緊
1.007	3	一
1.007	4	隻
1.007	5	野獸
1.007	6	落
1.007	7	肚
1.008	1	下
1.008	2	面
1.008	3	就
1.008	4	係
1.008	5	尼
1.008	6	幅
1.008	7	圖畫
1.008	8	嘅
1.008	9	摹本
1.009	1	本
1.009	2	書
1.009	3	入面
1.009	4	話
1.009	5	啲
1.009	6	蟒蛇
1.009	7	會
1.009	8	咬
1.009	9	都
1.009	10	唔
1.009	11	咬
1.009	12	咁
1.009	13	將
1.009	14	獵物
1.009	15	成隻
1.009	16	鑒生
1.009	17	吞
1.009	18	落
1.009	19	肚
1.010	1	蟒蛇
1.010	2	之後
1.010	3	會
1.010	4	飽
1.010	5	到
1.010	6	想
1.010	7	喐
1.010	8	都
1.010	9	喐
1.010	10	唔
1.010	11	到
1.010	1	然後
1.011	2	足足
1.011	3	瞓
1.011	4	成
1.011	5	六
1.011	6	個
1.011	7	月
1.012	1	先至
1.012	2	消化
1.012	3	得
1.012	4	嗮
1.012	5	肚
1.012	6	裡邊
1.012	7	嘅
1.012	8	食物
1.013	1	嗰
1.013	2	時
1.013	3	開始
1.013	4	我
1.013	5	就
1.013	6	成日
1.013	7	都
1.013	8	幻想
1.013	9	森林
1.013	10	裡邊
1.013	11	嘅
1.013	12	奇遇
1.014	1	仲
1.014	2	成功
1.014	3	用
1.014	4	木
1.014	5	顏色
1.014	6	畫
1.014	7	咗
1.014	8	我
1.014	9	人生
1.014	10	第一
1.014	11	幅
1.014	12	畫
1.015	1	我
1.015	2	叫
1.015	3	佢
1.015	4	做
1.015	5	大作一號
1.016	1	幅
1.016	2	畫
1.016	3	係
1.016	4	咁樣
1.016	5	嘅
1.017	1	我
1.017	2	攞
1.017	3	咗
1.017	4	尼
1.017	5	幅
1.017	6	傑作
1.017	7	畀
1.017	8	啲
1.017	9	大人
1.017	10	睇
1.018	1	仲
1.018	2	問
1.018	3	佢哋
1.018	4	我
1.018	5	幅
1.018	6	畫
1.018	7	有
1.018	8	冇
1.018	9	嚇
1.018	10	親
1.018	11	佢哋
1.019	1	點
1.019	2	知
1.019	3	佢哋
1.019	4	睇
1.019	5	完
1.019	6	之後
1.019	7	竟然
1.019	8	好
1.019	9	冷淡
1.019	10	咁
1.019	11	話
1.020	1	唓
1.020	2	一
1.020	3	頂
1.020	4	帽
1.020	5	啫
1.020	6	有
1.020	7	乜
1.020	8	咁
1.020	9	得人驚
1.020	10	喎
1.021	1	我
1.021	2	幅
1.021	3	畫
1.021	4	明明
1.021	5	都
1.021	6	唔
1.021	7	係
1.021	8	一
1.021	9	頂
1.021	10	帽
1.022	1	而
1.022	2	係
1.022	3	一
1.022	4	條
1.022	5	大
1.022	6	蟒蛇
1.022	7	消化
1.022	8	緊
1.022	9	隻
1.022	10	大笨象
1.023	1	咁
1.023	2	我
1.023	3	唯有
1.023	4	將
1.023	5	條
1.023	6	蟒蛇
1.023	7	肚
1.023	8	入邊
1.023	9	嘅
1.023	10	情況
1.023	11	全部
1.023	12	畫
1.023	13	嗮
1.023	14	出嚟
1.024	1	等
1.024	2	佢哋
1.024	3	睇
1.024	4	得
1.024	5	明明
1.024	6	啲
1.025	1	佢哋
1.025	2	真係
1.025	3	要
1.025	4	畫
1.025	5	公仔
1.025	6	畫
1.025	7	出
1.025	8	腸
1.025	9	噶
1.026	1	我
1.026	2	修改
1.026	3	完
1.026	4	之後
1.027	1	大作二號
1.027	2	就
1.027	3	誕生
1.028	1	啲
1.028	2	大人
1.028	3	睇
1.028	4	完
1.028	5	之後
1.028	6	就
1.028	7	索性
1.028	8	勸
1.028	9	我
1.028	10	無論
1.028	11	係
1.028	12	蟒蛇
1.028	13	嘅
1.028	14	裡面
1.028	15	定係
1.028	16	外面
1.028	17	都
1.028	18	唔
1.028	19	好
1.028	20	再
1.028	21	畫
1.029	1	不如
1.029	2	畀
1.029	3	心機
1.029	4	讀
1.029	5	吓
1.029	6	地理
1.029	7	歷史
1.029	8	數學
1.029	9	文法
1.029	10	等等
1.029	11	仲
1.029	12	好
1.029	13	喎
1.030	1	就
1.030	2	係
1.030	3	咁
1.030	4	六
1.030	5	歲
1.030	6	嗰
1.030	7	年
1.030	8	我
1.030	9	放棄
1.030	10	咗
1.030	11	做
1.030	12	畫家
1.030	13	尼
1.030	14	個
1.030	15	偉大
1.030	16	嘅
1.030	17	夢想
1.031	1	大作一號
1.031	2	同埋
1.031	3	大作二號
1.031	4	嘅
1.031	5	失敗
1.031	6	實在
1.031	7	令到
1.031	8	我
1.031	9	好
1.031	10	洩氣
1.032	1	尼
1.032	2	啲
1.032	3	大人
1.032	4	自己
1.032	5	成日
1.032	6	乜
1.032	7	都
1.032	8	唔
1.032	9	明
1.033	1	係
1.033	2	都
1.033	3	要
1.033	4	啲
1.033	5	細路仔
1.033	6	解釋
1.033	7	尼
1.033	8	樣
1.033	9	解釋
1.033	10	嗰
1.033	11	樣
1.034	1	真係
1.034	2	令
1.034	3	人
1.034	4	好
1.034	5	攰
1.035	1	我
1.035	2	唯有
1.035	3	揀
1.035	4	過
1.035	5	另
1.035	6	一
1.035	7	份
1.035	8	職業
1.036	1	而
1.036	2	最後
1.036	3	我
1.036	4	去
1.036	5	咗
1.036	6	學
1.036	7	揸
1.036	8	飛機
1.037	1	我
1.037	2	差唔多
1.037	3	飛
1.037	4	勻
1.037	5	嗮
1.037	6	全
1.037	7	世界
1.038	1	冇
1.038	2	錯
1.038	3	原來
1.038	4	地理
1.038	5	知識
1.038	6	真係
1.038	7	好
1.038	8	用
1.038	9	得
1.038	10	著
1.039	1	我
1.039	2	可以
1.039	3	一
1.039	4	眼
1.039	5	就
1.039	6	分
1.039	7	得
1.039	8	開
1.039	9	中國
1.039	10	同埋
1.039	11	亞利桑那州
1.040	1	如果
1.040	2	夜晚
1.040	3	飛
1.040	4	嗰
1.040	5	陣
1.040	6	蕩失路
1.040	7	地理
1.040	8	真係
1.040	9	好
1.040	10	有
1.040	11	用
1.041	1	就
1.041	2	係
1.041	3	咁
1.041	4	我
1.041	5	人生
1.041	6	中
1.041	7	接觸
1.041	8	過
1.041	9	好多
1.041	10	好
1.041	11	認真
1.041	12	嘅
1.041	13	人
1.042	1	我
1.042	2	喺
1.042	3	大人
1.042	4	嘅
1.042	5	圈子
1.042	6	裡邊
1.042	7	生活
1.042	8	咗
1.042	9	好
1.042	10	耐
1.042	11	好
1.042	12	耐
1.043	1	我
1.043	2	曾經
1.043	3	好
1.043	4	細心
1.043	5	咁
1.043	6	觀察
1.043	7	佢哋
1.044	1	但
1.044	2	咁
1.044	3	都
1.044	4	冇
1.044	5	改變
1.044	6	到
1.044	7	我
1.044	8	對
1.044	9	佢哋
1.044	10	嘅
1.044	11	睇法
1.045	1	每
1.045	2	當
1.045	3	我
1.045	4	遇到
1.045	5	個
1.045	6	頭腦
1.045	7	好似
1.045	8	比較
1.045	9	清晰
1.045	10	嘅
1.045	11	大人
1.045	12	嗰陣
1.046	1	我
1.046	2	就會
1.046	3	拎
1.046	4	我
1.046	5	一直
1.046	6	保留
1.046	7	住
1.046	8	嘅
1.046	9	大作一號
1.046	10	出嚟
1.047	1	我
1.047	2	想
1.047	3	知道
1.047	4	佢
1.047	5	會
1.047	6	唔
1.047	7	會
1.047	8	睇
1.047	9	得
1.047	10	明
1.048	1	但係
1.048	2	每次
1.048	3	都
1.048	4	總係
1.048	5	聽
1.048	6	到
1.048	7	類似
1.048	8	一
1.048	9	頂
1.048	10	帽
1.048	11	啫
1.048	12	嘅
1.048	13	答案
1.049	1	咁
1.049	2	我
1.049	3	就
1.049	4	唔
1.049	5	會
1.049	6	再
1.049	7	同
1.049	8	佢
1.049	9	提起
1.049	10	大
1.049	11	蟒蛇
1.049	12	呀
1.049	13	原始
1.049	14	森林
1.049	15	呀
1.049	16	星星
1.049	17	呀
1.049	18	嗰
1.049	19	啲
1.049	20	嘢
1.050	1	我
1.050	2	唯有
1.050	3	遷就
1.050	4	佢哋
1.050	5	嘅
1.050	6	水平
1.051	1	同
1.051	2	佢哋
1.051	3	講
1.051	4	下
1.051	5	打
1.051	6	橋牌
1.051	7	呀
1.051	8	高爾夫球
1.051	9	呀
1.051	10	政治
1.051	11	呀
1.051	12	領呔
1.051	13	呀
1.051	14	之類
1.052	1	於是
1.052	2	啲
1.052	3	大人
1.052	4	就會
1.052	5	覺得
1.052	6	搵
1.052	7	到
1.052	8	個
1.052	9	啱
1.052	10	傾
1.052	11	嘅
1.052	12	人
1.052	13	而
1.052	14	好
1.052	15	開心
1.053	1	然後
1.053	2	我
1.053	3	好
1.053	4	孤獨
1.053	5	咁
1.053	6	生活
1.053	7	落
1.053	8	去
1.054	1	又
1.054	2	冇
1.054	3	傾
1.054	4	得
1.054	5	埋
1.054	6	嘅
1.054	7	朋友
1.055	1	一直
1.055	2	到
1.055	3	六
1.055	4	年
1.055	5	前
1.056	1	我
1.056	2	揸
1.056	3	飛機
1.056	4	嗰陣
1.056	5	因為
1.056	6	故障
1.056	7	被
1.056	8	逼
1.056	9	降落
1.056	10	喺
1.056	11	撒哈拉
1.056	12	沙漠
1.057	1	當時
1.057	2	部
1.057	3	飛機
1.057	4	個
1.057	5	引擎
1.057	6	出現
1.057	7	咗
1.057	8	啲
1.057	9	問題
1.058	1	但
1.058	2	又
1.058	3	冇
1.058	4	機械
1.058	5	技工
1.058	6	或者
1.058	7	其他
1.058	8	乘客
1.058	9	同
1.058	10	我
1.058	11	一齊
1.059	1	我
1.059	2	唯有
1.059	3	試
1.059	4	吓
1.059	5	自己
1.059	6	一
1.059	7	個
1.059	8	搞
1.059	9	掂
1.059	10	佢
1.060	1	對
1.060	2	我
1.060	3	嚟
1.060	4	講
1.060	5	尼
1.060	6	個
1.060	7	係
1.060	8	生
1.060	9	死
1.060	10	存
1.060	11	亡
1.060	12	嘅
1.060	13	關頭
1.061	1	因為
1.061	2	我
1.061	3	帶
1.061	4	嘅
1.061	5	水
1.061	6	只係
1.061	7	夠
1.061	8	我
1.061	9	飲
1.061	10	八
1.061	11	日
1.062	1	喺
1.062	2	第一
1.062	3	晚
1.062	4	我
1.062	5	就
1.062	6	瞓
1.062	7	喺
1.062	8	嗰
1.062	9	個
1.062	10	渺無人煙
1.062	11	嘅
1.062	12	大
1.062	13	沙漠
1.062	14	度
1.063	1	甚至
1.063	2	可以
1.063	3	話
1.063	4	比起
1.063	5	喺
1.063	6	大海
1.063	7	中心
1.063	8	抓
1.063	9	住
1.063	10	浮木
1.063	11	嘅
1.063	12	遇難者
1.063	13	仲
1.063	14	孤獨
1.064	1	所以
1.064	2	你
1.064	3	可以
1.064	4	想像
1.064	5	吓
1.065	1	第二
1.065	2	朝
1.065	3	我
1.065	4	幾
1.065	5	咁
1.065	6	驚
1.065	7	呀
1.066	1	天
1.066	2	一
1.066	3	光
1.066	4	竟然
1.066	5	有
1.066	6	把
1.066	7	聲
1.066	8	叫
1.066	9	醒
1.066	10	我
1.067	1	陰聲細氣
1.067	2	咁
1.067	3	講
1.067	4	唔該
1.067	5	幫
1.067	6	我
1.067	7	畫
1.067	8	隻
1.067	9	綿羊
1.067	10	仔
1.067	11	呀
1.068	1	咩話
1.069	1	幫
1.069	2	我
1.069	3	畫
1.069	4	隻
1.069	5	綿羊
1.069	6	仔
1.069	7	呀
1.070	1	我
1.070	2	嚇
1.070	3	咗
1.070	4	一
1.070	5	跳
1.071	1	好似
1.071	2	畀
1.071	3	雷
1.071	4	劈
1.071	5	中
1.071	6	咁
1.071	7	成個
1.071	8	彈
1.071	9	起身
1.072	1	我
1.072	2	摔
1.072	3	一
1.072	4	摔
1.072	5	對
1.072	6	眼
1.072	7	四圍
1.072	8	望
1.072	9	吓
1.073	1	竟然
1.073	2	發現
1.073	3	有
1.073	4	個
1.073	5	好
1.073	6	奇怪
1.073	7	嘅
1.073	8	細路仔
1.074	1	好
1.074	2	認真
1.074	3	咁
1.074	4	望
1.074	5	實
1.074	6	我
1.075	1	尼
1.075	2	幅
1.075	3	就
1.075	4	係
1.075	5	我
1.075	6	畫
1.075	7	佢
1.075	8	嘅
1.075	9	畫
1.075	10	之中
1.075	11	畫
1.075	12	得
1.075	13	最
1.075	14	好
1.075	15	嘅
1.075	16	一
1.075	17	幅
1.076	1	但係
1.076	2	我
1.076	3	幅
1.076	4	畫
1.076	5	同
1.076	6	佢
1.076	7	真人
1.076	8	仲係
1.076	9	差
1.076	10	好
1.076	11	遠
1.077	1	不過
1.077	2	尼
1.077	3	個
1.077	4	並
1.077	5	唔係
1.077	6	我
1.077	7	嘅
1.077	8	錯
1.078	1	六
1.078	2	歲
1.078	3	嗰
1.078	4	陣
1.078	5	啲
1.078	6	大人
1.078	7	令
1.078	8	我
1.078	9	放棄
1.078	10	咗
1.078	11	做
1.078	12	畫家
1.079	1	所以
1.079	2	除咗
1.079	3	打開
1.079	4	肚皮
1.079	5	同
1.079	6	合埋
1.079	7	肚皮
1.079	8	嘅
1.079	9	蟒蛇
1.079	10	之外
1.080	1	我
1.080	2	就
1.080	3	乜
1.080	4	都
1.080	5	唔
1.080	6	識
1.080	7	畫
1.081	1	我
1.081	2	好
1.081	3	驚奇
1.081	4	咁
1.081	5	睩
1.081	6	大
1.081	7	對
1.081	8	眼
1.082	1	睇
1.082	2	清楚
1.082	3	尼
1.082	4	個
1.082	5	失驚無神
1.082	6	出現
1.082	7	嘅
1.082	8	細路仔
1.083	1	唔
1.083	2	好
1.083	3	唔
1.083	4	記得
1.083	5	我
1.083	6	嗰
1.083	7	陣
1.083	8	係
1.083	9	喺
1.083	10	一
1.083	11	個
1.083	12	山旮旯
1.083	13	咁
1.083	14	遠
1.083	15	連
1.083	16	鬼影
1.083	17	都
1.083	18	冇
1.083	19	隻
1.083	20	嘅
1.083	21	地方
1.084	1	尼
1.084	2	個
1.084	3	細路仔
1.084	4	畀
1.084	5	我
1.084	6	嘅
1.084	7	印象
1.085	1	既
1.085	2	唔
1.085	3	似
1.085	4	蕩失路
1.085	5	又
1.085	6	一
1.085	7	啲
1.085	8	都
1.085	9	唔
1.085	10	似
1.085	11	攰
1.085	12	唔
1.085	13	似
1.085	14	頸渴
1.085	15	又
1.085	16	唔
1.085	17	驚
1.085	18	喎
1.086	1	點
1.086	2	睇
1.086	3	佢
1.086	4	都
1.086	5	唔
1.086	6	會
1.086	7	係
1.086	8	個
1.086	9	喺
1.086	10	渺無人煙
1.086	11	嘅
1.086	12	沙漠
1.086	13	度
1.086	14	蕩失路
1.086	15	嘅
1.086	16	細路仔
1.087	1	我
1.087	2	定
1.087	3	一
1.087	4	定
1.087	5	神
1.087	6	魂魄
1.087	7	返
1.087	8	嗮
1.087	9	嚟
1.087	10	之後
1.087	11	就
1.087	12	問
1.087	13	佢
1.088	1	喂
1.088	2	你
1.088	3	喺
1.088	4	度
1.088	5	做
1.088	6	乜
1.088	7	呀
1.089	1	但係
1.089	2	佢
1.089	3	好似
1.089	4	講
1.089	5	緊
1.089	6	啲
1.089	7	好
1.089	8	重要
1.089	9	嘅
1.089	10	嘢
1.089	11	咁
1.090	1	又
1.090	2	慢慢
1.090	3	再
1.090	4	重複
1.090	5	多
1.090	6	次
1.091	1	唔該
1.091	2	幫
1.091	3	我
1.091	4	畫
1.091	5	隻
1.091	6	綿羊
1.091	7	仔
1.091	8	呀
1.092	1	當
1.092	2	整
1.092	3	件
1.092	4	事
1.092	5	太
1.092	6	撲朔迷離
1.092	7	嘅
1.092	8	時候
1.093	1	原來
1.093	2	人
1.093	3	係
1.093	4	唔
1.093	5	會
1.093	6	夠
1.093	7	膽
1.093	8	反抗
1.094	1	喺
1.094	2	尼
1.094	3	個
1.094	4	遠離
1.094	5	人煙
1.094	6	嘅
1.094	7	沙漠
1.094	8	度
1.095	1	雖然
1.095	2	我
1.095	3	越
1.095	4	來
1.095	5	越
1.095	6	接近
1.095	7	死亡
1.096	1	但
1.096	2	我
1.096	3	竟然
1.096	4	都
1.096	5	聽
1.096	6	佢
1.096	7	話
1.097	1	拎
1.097	2	咗
1.097	3	張
1.097	4	紙
1.097	5	同埋
1.097	6	支
1.097	7	鋼筆
1.097	8	出嚟
1.098	1	不過
1.098	2	我
1.098	3	又
1.098	4	突然間
1.098	5	醒起
1.099	1	我
1.099	2	學校
1.099	3	淨係
1.099	4	學
1.099	5	過
1.099	6	地理
1.099	7	歷史
1.099	8	數學
1.099	9	同埋
1.099	10	文法
1.100	1	所以
1.100	2	就
1.100	3	忟忟地
1.100	4	咁
1.100	5	同
1.100	6	個
1.100	7	細路仔
1.100	8	講
1.100	9	其實
1.100	10	我
1.100	11	唔
1.100	12	識
1.100	13	畫畫
1.101	1	佢
1.101	2	鼓勵
1.101	3	我
1.101	4	話
1.102	1	唔
1.102	2	緊要
1.102	3	幫
1.102	4	我
1.102	5	畫
1.102	6	隻
1.102	7	綿羊
1.102	8	就
1.102	9	得
1.102	10	㗎啦
1.103	1	由於
1.103	2	我
1.103	3	從來
1.103	4	都
1.103	5	冇
1.103	6	畫
1.103	7	過
1.103	8	羊
1.104	1	所以
1.104	2	我
1.104	3	將
1.104	4	唯一
1.104	5	識
1.104	6	畫
1.104	7	嘅
1.104	8	兩
1.104	9	幅
1.104	10	畫
1.104	11	其中
1.104	12	一
1.104	13	幅
1.104	14	畫
1.104	15	咗
1.104	16	畀
1.104	17	佢
1.105	1	就
1.105	2	係
1.105	3	嗰
1.105	4	條
1.105	5	從
1.105	6	外面
1.105	7	睇
1.105	8	嘅
1.105	9	大
1.105	10	蟒蛇
1.106	1	點
1.106	2	知
1.106	3	我
1.106	4	估
1.106	5	都
1.106	6	估
1.106	7	唔
1.106	8	到
1.106	9	佢
1.106	10	竟然
1.106	11	會
1.106	12	咁
1.106	13	答
1.106	14	我
1.107	1	唔
1.107	2	要
1.107	3	唔
1.107	4	要
1.107	5	我
1.107	6	唔
1.107	7	要
1.107	8	一
1.107	9	條
1.107	10	吞
1.107	11	咗
1.107	12	隻
1.107	13	大笨象
1.107	14	嘅
1.107	15	蟒蛇
1.108	1	大
1.108	2	蟒蛇
1.108	3	太
1.108	4	危險
1.108	5	啦
1.109	1	大笨象
1.109	2	又
1.109	3	掗拃
1.109	4	喎
1.110	1	我
1.110	2	住
1.110	3	嗰
1.110	4	度
1.110	5	啲
1.110	6	嘢
1.110	7	全部
1.110	8	都
1.110	9	好
1.110	10	細
1.110	11	㗎咋
1.111	1	我
1.111	2	只係
1.111	3	要
1.111	4	隻
1.111	5	綿羊
1.111	6	仔
1.112	1	你
1.112	2	幫
1.112	3	我
1.112	4	畫
1.112	5	隻
1.112	6	綿羊
1.112	7	啦
1.113	1	咁
1.113	2	我
1.113	3	就
1.113	4	幫
1.113	5	佢
1.113	6	畫
1.113	7	啦
1.114	1	佢
1.114	2	好
1.114	3	專心
1.114	4	咁
1.114	5	研究
1.114	6	咗
1.114	7	幅
1.114	8	畫
1.114	9	一陣
1.114	10	就
1.114	11	話
1.115	1	我
1.115	2	唔
1.115	3	要
1.116	1	尼
1.116	2	隻
1.116	3	綿羊
1.116	4	病
1.116	5	得
1.116	6	咁
1.116	7	犀利
1.117	1	重新
1.117	2	畫
1.117	3	過
1.117	4	隻
1.117	5	啦
1.118	1	於是
1.118	2	我
1.118	3	又
1.118	4	再
1.118	5	畫
1.118	6	過
1.118	7	另
1.118	8	一
1.118	9	隻
1.119	1	今
1.119	2	次
1.119	3	我
1.119	4	尼
1.119	5	個
1.119	6	朋友
1.119	7	仔
1.119	8	陰陰嘴
1.119	9	喺
1.119	10	度
1.119	11	笑
1.120	1	你
1.120	2	睇
1.120	3	真
1.120	4	睇
1.120	5	吖
1.121	1	你
1.121	2	畫
1.121	3	尼
1.121	4	隻
1.121	5	唔
1.121	6	係
1.121	7	綿羊
1.121	8	仔
1.122	1	係
1.122	2	山羊
1.122	3	嚟
1.122	4	㗎
1.123	1	佢
1.123	2	有
1.123	3	角
1.123	4	㗎
1.124	1	我
1.124	2	唯有
1.124	3	再
1.124	4	重新
1.124	5	畫
1.124	6	多
1.124	7	次
1.125	1	但係
1.125	2	尼
1.125	3	幅
1.125	4	畫
1.125	5	嘅
1.125	6	命運
1.125	7	都
1.125	8	係
1.125	9	一樣
1.126	1	又
1.126	2	畀
1.126	3	佢
1.126	4	拒絕
1.127	1	尼
1.127	2	隻
1.127	3	太
1.127	4	老
1.127	5	啦
1.128	1	我
1.128	2	要
1.128	3	隻
1.128	4	襟
1.128	5	養
1.128	6	啲
1.128	7	嘅
1.129	1	去
1.129	2	到
1.129	3	尼
1.129	4	度
1.129	5	我
1.129	6	已經
1.129	7	好
1.129	8	唔
1.129	9	耐
1.129	10	煩
1.130	1	因為
1.130	2	我
1.130	3	趕
1.130	4	住
1.130	5	要
1.130	6	修理
1.130	7	我
1.130	8	部
1.130	9	引擎
1.131	1	就
1.131	2	求其
1.131	3	畫
1.131	4	咗
1.131	5	下
1.131	6	面
1.131	7	尼
1.131	8	幅
1.131	9	圖畫
1.132	1	仲
1.132	2	加
1.132	3	多
1.132	4	句
1.133	1	嗱
1.133	2	尼
1.133	3	個
1.133	4	箱
1.133	5	入
1.133	6	邊
1.133	7	就
1.133	8	係
1.133	9	你
1.133	10	要
1.133	11	嘅
1.133	12	綿羊
1.133	13	仔
1.133	14	啦
1.134	1	點
1.134	2	知
1.134	3	完全
1.134	4	冇
1.134	5	諗
1.134	6	過
1.134	7	尼
1.134	8	個
1.134	9	小
1.134	10	判官
1.134	11	竟然
1.134	12	雙
1.134	13	眼
1.134	14	發
1.134	15	住
1.134	16	光
1.134	17	咁
1.134	18	話
1.135	1	我
1.135	2	就
1.135	3	係
1.135	4	要
1.135	5	尼
1.135	6	隻
1.135	7	啦
1.136	1	你
1.136	2	估
1.136	3	下
1.136	4	尼
1.136	5	隻
1.136	6	羊
1.136	7	洗
1.136	8	唔
1.136	9	洗
1.136	10	食
1.136	11	好
1.136	12	多
1.136	13	草
1.136	14	呀嗱
1.137	1	點
1.137	2	解
1.137	3	咁
1.137	4	問
1.137	5	呀
1.138	1	因為
1.138	2	我
1.138	3	住
1.138	4	嗰
1.138	5	度
1.138	6	好
1.138	7	細
1.138	8	噶
1.139	1	哦
1.139	2	一定
1.139	3	夠
1.139	4	位
1.139	5	㗎喇
1.140	1	我
1.140	2	畀
1.140	3	你
1.140	4	尼
1.140	5	隻
1.140	6	綿羊
1.140	7	仔
1.140	8	都
1.140	9	好
1.140	10	細
1.140	11	隻
1.140	12	噶
1.141	1	佢
1.141	2	哄
1.141	3	埋
1.141	4	幅
1.141	5	畫
1.141	6	度
1.141	7	望
1.141	8	咗
1.141	9	陣
1.141	10	就
1.141	11	話
1.142	1	都
1.142	2	唔
1.142	3	係
1.142	4	你
1.142	5	講
1.142	6	得
1.142	7	咁
1.142	8	細
1.142	9	咋喎
1.143	1	你
1.143	2	睇
1.143	3	下
1.143	4	佢
1.143	5	瞓
1.143	6	著
1.143	7	咗
1.143	8	喎
1.144	1	就
1.144	2	係
1.144	3	咁
1.144	4	我
1.144	5	認識
1.144	6	咗
1.144	7	小王子
2.003	1	我
2.003	2	花
2.003	3	咗
2.003	4	好多
2.003	5	時間
2.003	6	先
2.003	7	搞
2.003	8	清楚
2.003	9	佢
2.003	10	喺
2.003	11	邊度
2.003	12	嚟
2.004	1	小王子
2.004	2	問
2.004	3	咗
2.004	4	我
2.004	5	好多
2.004	6	嘢
2.005	1	但
2.005	2	至於
2.005	3	我
2.005	4	問
2.005	5	佢
2.005	6	嘅
2.006	1	佢
2.006	2	好似
2.006	3	一
2.006	4	啲
2.006	5	都
2.006	6	聽
2.006	7	唔
2.006	8	到
2.006	9	咁
2.007	1	不過
2.007	2	佢
2.007	3	無
2.007	4	意
2.007	5	中
2.007	6	都
2.007	7	講
2.007	8	咗
2.007	9	好多
2.007	10	嘢
2.008	1	令
2.008	2	我
2.008	3	慢慢
2.008	4	清楚
2.008	5	佢
2.008	6	嘅
2.008	7	底細
2.009	1	譬如
2.009	2	話
2.009	3	第一
2.009	4	次
2.009	5	見
2.009	6	到
2.009	7	我
2.009	8	架
2.009	9	飛機
2.009	10	嘅
2.009	11	時候
2.010	1	唔
2.010	2	畫
2.010	3	架
2.010	4	飛機
2.010	5	啦
2.010	6	對
2.010	7	我
2.010	8	嚟
2.010	9	講
2.010	10	太
2.010	11	複雜
2.011	1	佢
2.011	2	問
2.011	3	我
2.011	4	尼
2.011	5	個
2.011	6	係
2.011	7	乜
2.011	8	東東
2.011	9	嚟
2.012	1	尼
2.012	2	舊
2.012	3	唔
2.012	4	係
2.012	5	乜
2.012	6	東東
2.013	1	佢
2.013	2	識得
2.013	3	飛
2.014	1	係
2.014	2	我
2.014	3	架
2.014	4	飛機
2.015	1	我
2.015	2	好
2.015	3	自豪
2.015	4	咁
2.015	5	話
2.015	6	畀
2.015	7	佢
2.015	8	知
2.015	9	我
2.015	10	識
2.015	11	飛
2.016	1	於是
2.016	2	佢
2.016	3	好
2.016	4	好奇
2.016	5	咁
2.016	6	話
2.017	1	乜
2.017	2	話
2.017	3	你
2.017	4	喺
2.017	5	天
2.017	6	上
2.017	7	邊
2.017	8	跌
2.017	9	落
2.017	10	嚟
2.018	1	我
2.018	2	謙虛
2.018	3	咁
2.018	4	答
2.018	5	係
2.018	6	啊
2.019	1	啊
2.019	2	太
2.019	3	好
2.019	4	笑
2.019	5	啦
2.020	1	小王子
2.021	2	不
2.022	3	停
2.023	4	咁
2.024	5	笑
2.021	1	令
2.021	2	我
2.021	3	少少
2.021	4	唔
2.021	5	啹
2.022	1	我
2.022	2	嘅
2.022	3	不
2.022	4	幸
2.022	5	唔
2.022	6	應該
2.022	7	成為
2.022	8	笑話
2.023	1	跟住
2.023	2	佢
2.023	3	就
2.023	4	話
2.024	1	即係
2.024	2	話
2.024	3	你
2.024	4	都
2.024	5	係
2.024	6	喺
2.024	7	天
2.024	8	上
2.024	9	邊
2.024	10	嚟
2.024	11	㗎啦
2.025	1	你
2.025	2	邊
2.025	3	個
2.025	4	星球
2.025	5	㗎
2.026	1	佢
2.026	2	本來
2.026	3	好
2.026	4	神秘
2.027	1	但
2.027	2	嗰
2.027	3	刻
2.027	4	我
2.027	5	立即
2.027	6	有
2.027	7	頭緒
2.027	8	估
2.027	9	到
2.027	10	佢
2.027	11	喺
2.027	12	邊
2.027	13	度
2.027	14	嚟
2.028	1	於是
2.028	2	我
2.028	3	有
2.028	4	少少
2.028	5	兀突
2.028	6	咁
2.028	7	問
2.028	8	佢
2.029	1	你
2.029	2	由
2.029	3	第二
2.029	4	個
2.029	5	星球
2.029	6	嚟
2.029	7	㗎
2.030	1	但係
2.030	2	佢
2.030	3	冇
2.030	4	答
2.030	5	我
2.030	6	個
2.030	7	問題
2.031	1	佢
2.031	2	一路
2.031	3	望
2.031	4	住
2.031	5	我
2.031	6	架
2.031	7	飛機
2.032	1	一路
2.032	2	微微
2.032	3	點
2.032	4	頭
2.032	5	話
2.033	1	你
2.033	2	坐
2.033	3	尼
2.033	4	個
2.033	5	東東
2.034	1	我
2.034	2	估
2.034	3	你
2.034	4	都
2.034	5	唔
2.034	6	會
2.034	7	係
