word	token_id	snt_id	onset	offset	pos	log_freq
個	4	2.108	576.401275	576.524548	NOUN	7.299121463
大人	5	2.108	576.524548	576.816524	NOUN	1.386294361
講	6	2.108	576.816524	577.26	VERB	6.442540166
我	1	2.109	577.310624	577.45322	PRON	7.921535632
見	2	2.109	577.45322	577.565713	VERB	5.18178355
到	3	2.109	577.565713	577.686753	PART	6.754604099
間	4	2.109	577.686753	577.812105	NOUN	4.983606622
好	5	2.109	577.812105	578.111764	ADV	7.526717561
別緻	6	2.109	578.111764	n/a	ADJ	0
嘅	7	2.109	n/a	578.525001	PART	7.476472381
粉紅	8	2.109	578.525001	578.867159	NOUN	0
色	9	2.109	578.867159	579.019671	NOUN	2.079441542
磚屋	10	2.109	579.019671	579.526	NOUN	0
窗臺	1	2.11	579.566807	580.030241	VERB	0
前	2	2.11	580.030241	580.31991	ADV	3.258096538
面	3	2.11	580.31991	580.817663	NOUN	2.48490665
種	4	2.11	580.817663	581.093568	NOUN	4.276666119
咗	5	2.11	581.093568	581.278708	PART	6.728628613
好	6	2.11	581.278708	581.569878	ADV	7.526717561
多	7	2.11	581.569878	581.677654	ADJ	5.796057751
洋葵花	8	2.11	581.677654	582.472	NOUN	0
屋簷	1	2.111	n/a	582.83538	NOUN	0
上	2	2.111	582.83538	583.11217	ADV	4.382026635
邊	3	2.111	583.11217	583.278643	PRON	4.718498871
仲	4	2.111	583.278643	n/a	NOUN	0.693147181
有	5	2.111	n/a	n/a	VERB	7.197435354
一	6	2.111	n/a	583.81501	NUM	7.017506143
竇	7	2.111	583.81501	584.070467	NOUN	1.609437912
竇	8	2.111	584.070467	584.262261	NOUN	1.609437912
白鴿	9	2.111	584.262261	584.68648	NOUN	0
𠻹	10	2.111	584.68648	584.956	PART	4.276666119
佢哋	1	2.112	584.996961	585.180471	PRON	5.634789603
完全	2	2.112	585.180471	585.746744	ADV	3.36729583
唔	3	2.112	585.746744	585.907788	ADV	7.604894481
會	4	2.112	585.907788	585.980636	AUX	6.698268054
能夠	5	2.112	585.980636	586.409498	VERB	2.564949357
想象	6	2.112	586.409498	587.036754	VERB	0
到	7	2.112	587.036754	587.626538	VERB	6.754604099
嗰	8	2.112	587.626538	587.706131	PRON	6.054439346
間	9	2.112	587.706131	n/a	NOUN	4.983606622
屋	10	2.112	n/a	588.007778	NOUN	2.397895273
係	11	2.112	588.007778	588.135679	VERB	8.521185213
咩	12	2.112	588.135679	588.381315	PRON	5.620400866
樣	13	2.112	588.381315	588.756	NOUN	4.634728988
你	1	2.113	588.796501	n/a	PRON	7.852050207
一定	2	2.113	n/a	589.148158	ADV	4.477336814
要	3	2.113	589.148158	589.311091	AUX	6.442540166
話	4	2.113	589.311091	589.645	VERB	6.814542897
我	1	2.114	589.687484	589.799886	PRON	7.921535632
見	2	2.114	589.799886	589.928818	VERB	5.18178355
到	3	2.114	589.928818	n/a	PART	6.754604099
一	4	2.114	n/a	590.248138	NUM	7.017506143
間	5	2.114	590.248138	590.758117	NOUN	4.983606622
值	6	2.114	590.758117	590.848112	VERB	2.302585093
成	7	2.114	590.848112	591.057651	PART	5.068904202
千	8	2.114	591.057651	591.347549	NUM	2.708050201
萬	9	2.114	591.347549	591.591822	NUM	2.302585093
嘅	10	2.114	591.591822	n/a	PART	7.476472381
屋	11	2.114	n/a	n/a	NOUN	2.397895273
啊	12	2.114	n/a	592.155	PART	8.321421587
咁	1	2.115	592.193537	n/a	ADV	6.133398043
佢哋	2	2.115	n/a	592.464746	PRON	5.634789603
就	3	2.115	592.464746	n/a	ADV	7.508238775
會	4	2.115	n/a	592.634357	AUX	6.698268054
恍然大悟	5	2.115	592.634357	593.563003	VERB	0
咁	6	2.115	593.563003	593.702573	ADV	6.133398043
驚歎	7	2.115	593.702573	n/a	VERB	0
一	8	2.115	n/a	594.124735	NUM	7.017506143
聲	9	2.115	594.124735	594.412	NOUN	3.135494216
嘩	1	2.116	594.444152	595.205366	INTJ	5.480638923
咁	2	2.116	595.205366	n/a	ADV	6.133398043
一定	3	2.116	n/a	595.558922	ADV	4.477336814
好	4	2.116	595.558922	595.726707	ADV	7.526717561
靚	5	2.116	595.726707	596.007531	ADJ	4.521788577
啦	6	2.116	596.007531	596.138	NOUN	0
如果	1	2.117	596.193357	596.33237	CCONJ	5.802118375
你	2	2.117	596.33237	596.42059	PRON	7.852050207
同	3	2.117	596.42059	n/a	ADP	5.641907071
啲	4	2.117	n/a	596.621441	NOUN	7.204149292
大人	5	2.117	596.621441	596.901297	NOUN	1.386294361
講	6	2.117	596.901297	597.28	VERB	6.442540166
小王子	1	2.118	597.316979	597.818313	NOUN	0
存在	2	2.118	597.818313	n/a	VERB	0.693147181
嘅	3	2.118	n/a	598.259715	PART	7.476472381
證據	4	2.118	598.259715	598.860817	NOUN	0
就	5	2.118	598.860817	598.97207	ADV	7.508238775
係	6	2.118	598.97207	599.094366	VERB	8.521185213
佢	7	2.118	599.094366	599.174753	PRON	7.723120092
好	8	2.118	599.174753	599.303798	ADV	7.526717561
有	9	2.118	599.303798	599.456871	VERB	7.197435354
魅力	10	2.118	599.456871	600.209514	NOUN	0
好	11	2.118	600.209514	600.366697	ADV	7.526717561
鍾意	12	2.118	600.366697	600.6715	VERB	4.997212274
笑	13	2.118	600.6715	601.420674	VERB	3.135494216
同埋	14	2.118	601.420674	601.607544	CCONJ	5.641907071
想	15	2.118	601.607544	n/a	AUX	5.446737372
要	16	2.118	n/a	601.869631	AUX	6.442540166
隻	17	2.118	601.869631	601.982803	NOUN	5.375278408
綿羊	18	2.118	601.982803	602.436317	NOUN	0
仔	19	2.118	602.436317	602.814	X	4.110873864
佢	1	2.119	602.891026	602.978096	PRON	7.723120092
想	2	2.119	602.978096	603.229539	AUX	5.446737372
要	3	2.119	603.229539	603.36706	VERB	6.442540166
隻	4	2.119	603.36706	603.484031	NOUN	5.375278408
綿羊	5	2.119	603.484031	604.347223	NOUN	0
咁	6	2.119	604.347223	604.459652	ADV	6.133398043
就	7	2.119	604.459652	604.562212	ADV	7.508238775
證明	8	2.119	604.562212	604.870617	VERB	1.945910149
佢	9	2.119	604.870617	604.955245	PRON	7.723120092
存在	10	2.119	604.955245	605.422668	VERB	0.693147181
啦	11	2.119	605.422668	605.594	ADV	0
佢哋	1	2.12	605.626893	n/a	PRON	5.634789603
一定	2	2.12	n/a	605.964744	ADV	4.477336814
會	3	2.12	605.964744	606.035577	AUX	6.698268054
聳	4	2.12	606.035577	606.273134	VERB	0
聳	5	2.12	606.273134	606.437483	VERB	0
個	6	2.12	606.437483	606.559693	NOUN	7.299121463
脖頭	7	2.12	606.559693	607.298789	NOUN	0
當	8	2.12	607.298789	607.428227	ADV	3.63758616
你	9	2.12	607.428227	n/a	PRON	7.852050207
係	10	2.12	n/a	607.568302	VERB	8.521185213
細路仔	11	2.12	607.568302	608.313	NOUN	1.386294361
但係	1	2.121	608.360686	609.280358	CCONJ	6.66440902
如果	2	2.121	609.280358	609.480878	CCONJ	5.802118375
你	3	2.121	609.480878	609.57822	PRON	7.852050207
同	4	2.121	609.57822	609.687866	ADP	5.641907071
佢哋	5	2.121	609.687866	609.911555	PRON	5.634789603
講	6	2.121	609.911555	610.257	VERB	6.442540166
小王子	1	2.122	610.311027	n/a	NUM	0
個	2	2.122	n/a	611.067898	NOUN	7.299121463
星球	3	2.122	611.067898	611.735125	NOUN	0.693147181
就	4	2.122	611.735125	n/a	ADV	7.508238775
係	5	2.122	n/a	611.906412	VERB	8.521185213
小	6	2.122	611.906412	612.12693	ADJ	1.791759469
行星	7	2.122	612.12693	612.780185	NOUN	0
B	8	2.122	612.780185	612.894555	NOUN	3.091042453
六	9	2.122	612.894555	613.068159	NUM	3.63758616
一	10	2.122	613.068159	613.252314	NUM	7.017506143
二	11	2.122	613.252314	613.534	NUM	2.708050201
咁	1	2.123	613.575803	613.745633	ADV	6.133398043
佢哋	2	2.123	613.745633	613.931727	PRON	5.634789603
就	3	2.123	613.931727	614.038256	ADV	7.508238775
會	4	2.123	614.038256	614.15272	AUX	6.698268054
相信	5	2.123	614.15272	614.806	VERB	2.63905733
就	1	2.124	614.835458	614.985773	ADV	7.508238775
唔	2	2.124	614.985773	615.136087	ADV	7.604894481
會	3	2.124	615.136087	615.226904	AUX	6.698268054
再	4	2.124	615.226904	n/a	ADV	4.584967479
用	5	2.124	n/a	615.469525	VERB	4.744932128
一	6	2.124	615.469525	615.594372	NUM	7.017506143
大	7	2.124	615.594372	615.758062	ADJ	5.164785974
堆	8	2.124	615.758062	615.831974	NOUN	1.609437912
問題	9	2.124	615.831974	616.211285	NOUN	4.33073334
嚟	10	2.124	616.211285	616.330131	VERB	1.098612289
煩	11	2.124	616.330131	616.599852	ADJ	2.708050201
你	12	2.124	616.599852	616.933	PRON	7.852050207
啲	1	2.125	616.998068	617.109689	NOUN	7.204149292
大人	2	2.125	617.109689	617.304103	NOUN	1.386294361
就	3	2.125	617.304103	n/a	ADV	7.508238775
係	4	2.125	n/a	617.497251	VERB	8.521185213
咁	5	2.125	617.497251	n/a	ADV	6.133398043
㗎	6	2.125	n/a	617.739779	PART	4.043051268
啦	7	2.125	617.739779	618.083	NOUN	0
但	1	2.126	618.129709	618.293611	CCONJ	3.496507561
都	2	2.126	618.293611	618.379232	ADV	7.709308333
唔	3	2.126	618.379232	618.527408	ADV	7.604894481
好	4	2.126	618.527408	618.671915	ADJ	7.526717561
怪	5	2.126	618.671915	618.877635	ADJ	2.197224577
佢哋	6	2.126	618.877635	619.277	PRON	5.634789603
小朋友	1	2.127	619.308149	619.808212	NOUN	1.386294361
對	2	2.127	619.808212	619.961669	ADP	4.65396035
大人	3	2.127	619.961669	620.638587	NOUN	1.386294361
應該	4	2.127	620.638587	620.815766	AUX	5.18178355
寬厚	5	2.127	620.815766	621.170361	ADJ	0
啲	6	2.127	621.170361	n/a	PART	7.204149292
嘅	7	2.127	n/a	621.526	PART	7.476472381
我	1	3.001	n/a	621.677144	PRON	7.921535632
每	2	3.001	621.677144	n/a	PRON	3.737669618
一	3	3.001	n/a	621.996856	NUM	7.017506143
日	4	3.001	621.996856	622.197505	NOUN	4.94875989
都	5	3.001	622.197505	622.303165	ADV	7.709308333
知	6	3.001	622.303165	622.604475	VERB	6.371611847
多	7	3.001	622.604475	622.823653	ADJ	5.796057751
啲	8	3.001	622.823653	622.98578	PART	7.204149292
啲	9	3.001	622.98578	623.268392	NOUN	7.204149292
關於	10	3.001	623.268392	623.514485	ADP	2.48490665
小王子	11	3.001	623.514485	624.063485	PROPN	0
個	12	3.001	624.063485	624.149354	NOUN	7.299121463
星球	13	3.001	624.149354	n/a	NOUN	0.693147181
嘅	14	3.001	n/a	624.69569	PART	7.476472381
嘢	15	3.001	624.69569	625.087	NOUN	6.376726948
佢	1	3.002	625.17408	625.310911	PRON	7.723120092
點解	2	3.002	625.310911	n/a	PRON	5.231108617
要	3	3.002	n/a	625.661664	AUX	6.442540166
離開	4	3.002	625.661664	626.361	VERB	1.609437912
同埋	1	3.003	626.423395	626.597278	CCONJ	5.641907071
佢	2	3.003	626.597278	626.704584	PRON	7.723120092
知道	3	3.003	626.704584	626.925041	VERB	4.025351691
佢	4	3.003	626.925041	627.03119	PRON	7.723120092
旅程	5	3.003	627.03119	627.694	NOUN	0
呢	1	3.004	627.784321	627.871507	PART	7.913886715
啲	2	3.004	627.871507	627.959248	NOUN	7.204149292
嘢	3	3.004	627.959248	628.032944	NOUN	6.376726948
全部	4	3.004	628.032944	628.815825	ADV	3.63758616
都	5	3.004	628.815825	n/a	ADV	7.709308333
係	6	3.004	n/a	628.973433	VERB	8.521185213
喺	7	3.004	628.973433	n/a	ADP	6.150602768
我	8	3.004	n/a	629.265766	PRON	7.921535632
同	9	3.004	629.265766	n/a	ADP	5.641907071
佢	10	3.004	n/a	629.472717	PRON	7.723120092
傾偈	11	3.004	629.472717	n/a	VERB	2.63905733
嘅	12	3.004	n/a	629.944901	PART	7.476472381
時候	13	3.004	629.944901	630.886203	NOUN	4.718498871
慢慢	14	3.004	630.886203	631.240429	ADJ	2.197224577
聽	15	3.004	631.240429	631.458665	VERB	5.176149733
翻嚟	16	3.004	631.458665	631.854523	NOUN	0
㗎	17	3.004	631.854523	632.052	PART	4.043051268
去	1	3.005	632.164542	632.258791	VERB	6.673297968
到	2	3.005	632.258791	632.352739	ADP	6.754604099
第	3	3.005	632.352739	632.455487	PRON	1.386294361
三	4	3.005	632.455487	632.744323	NUM	4.605170186
日	5	3.005	632.744323	n/a	NOUN	4.94875989
我	6	3.005	n/a	633.515861	PRON	7.921535632
仲	7	3.005	633.515861	633.633018	NOUN	0.693147181
從	8	3.005	633.633018	633.833254	ADP	0.693147181
佢	9	3.005	633.833254	633.929231	PRON	7.723120092
口	10	3.005	633.929231	634.129508	NOUN	2.48490665
中	11	3.005	634.129508	634.34255	VERB	3.36729583
得	12	3.005	634.34255	634.481816	PART	6.267200549
知	13	3.005	634.481816	634.626274	VERB	6.371611847
猢猻樹	14	3.005	634.626274	635.490566	ADV	0
原來	15	3.005	635.490566	n/a	ADV	4.276666119
有	16	3.005	n/a	635.839103	VERB	7.197435354
幾	17	3.005	635.839103	635.997368	NUM	6.487684018
咁	18	3.005	635.997368	636.145658	ADV	6.133398043
可怕	19	3.005	636.145658	636.708	VERB	0
其實	1	3.006	636.758167	637.024597	ADV	6.131226489
都	2	3.006	637.024597	n/a	ADV	7.709308333
係	3	3.006	n/a	637.254296	VERB	8.521185213
多	4	3.006	637.254296	637.385485	ADJ	5.796057751
得	5	3.006	637.385485	637.453928	PART	6.267200549
隻	6	3.006	637.453928	637.565049	NOUN	5.375278408
綿羊	7	3.006	637.565049	637.983056	NOUN	0
仔	8	3.006	637.983056	638.369	X	4.110873864
因為	1	3.007	638.439836	638.615345	CCONJ	5.869296913
嗰	2	3.007	638.615345	n/a	PRON	6.054439346
日	3	3.007	n/a	638.747717	NOUN	4.94875989
小王子	4	3.007	638.747717	639.634678	NOUN	0
失驚無神	5	3.007	639.634678	640.903888	NOUN	0
突然	6	3.007	640.903888	641.091538	ADV	1.791759469
心事重重	7	3.007	641.091538	642.013688	NOUN	0
咁	8	3.007	642.013688	642.139586	ADV	6.133398043
問	9	3.007	642.139586	n/a	VERB	5.036952602
我	10	3.007	n/a	642.667	PRON	7.921535632
其實	1	3.008	642.721471	642.959483	ADV	6.131226489
係	2	3.008	642.959483	643.025991	VERB	8.521185213
咪	3	3.008	643.025991	643.202118	ADV	5.998936562
真	4	3.008	643.202118	643.528438	ADJ	3.091042453
㗎	5	3.008	643.528438	643.755	PART	4.043051268
啲	1	3.009	643.797884	643.883861	NOUN	7.204149292
綿羊	2	3.009	643.883861	644.661548	NOUN	0
真	3	3.009	644.661548	644.86039	ADJ	3.091042453
係	4	3.009	644.86039	644.938583	VERB	8.521185213
乜	5	3.009	644.938583	645.089427	PRON	5.198497031
嘢	6	3.009	645.089427	645.258359	NOUN	6.376726948
薯仔	7	3.009	645.258359	645.720553	NOUN	1.945910149
都	8	3.009	645.720553	645.799123	ADV	7.709308333
食	9	3.009	645.799123	646.081787	VERB	5.252273428
㗎	10	3.009	646.081787	646.31	PART	4.043051268
係	1	3.01	646.417308	646.560812	VERB	8.521185213
㗎	2	3.01	646.560812	646.763017	PART	4.043051268
真	3	3.01	646.763017	646.976609	ADJ	3.091042453
㗎	4	3.01	646.976609	647.182	PART	4.043051268
噢	1	3.011	n/a	647.740791	ADJ	1.386294361
太	2	3.011	647.740791	647.926778	ADV	4.234106505
好	3	3.011	647.926778	648.091772	ADJ	7.526717561
喇	4	3.011	648.091772	648.337	PART	7.41517511
我	1	3.012	n/a	648.432565	PRON	7.921535632
其實	2	3.012	648.432565	648.699916	ADV	6.131226489
都	3	3.012	648.699916	648.78203	ADV	7.709308333
唔係	4	3.012	648.78203	648.950186	VERB	6.986566459
好	5	3.012	648.950186	649.093951	ADV	7.526717561
明	6	3.012	649.093951	649.492593	VERB	3.784189634
綿羊	7	3.012	649.492593	649.824001	NOUN	0
食	8	3.012	649.824001	649.986091	VERB	5.252273428
唔	9	3.012	649.986091	650.109348	ADV	7.604894481
食	10	3.012	650.109348	650.243771	VERB	5.252273428
薯仔	11	3.012	650.243771	650.690942	NOUN	1.945910149
有	12	3.012	650.690942	650.779981	VERB	7.197435354
咩	13	3.012	650.779981	650.934218	PRON	5.620400866
咁	14	3.012	650.934218	651.082324	ADV	6.133398043
重要	15	3.012	651.082324	651.615	ADJ	2.302585093
不過	1	3.013	651.654038	651.78537	CCONJ	5.327876169
小王子	2	3.013	651.78537	652.225381	NOUN	0
又	3	3.013	652.225381	652.322567	ADV	6.821107472
追問	4	3.013	652.322567	652.792	VERB	0
咁	1	3.014	652.864564	653.02186	ADV	6.133398043
即	2	3.014	653.02186	n/a	CCONJ	4.762173935
係	3	3.014	n/a	653.313383	VERB	8.521185213
佢地	4	3.014	653.313383	653.598715	NOUN	0
都	5	3.014	653.598715	653.735418	ADV	7.709308333
會	6	3.014	653.735418	653.825215	AUX	6.698268054
食	7	3.014	653.825215	654.011384	VERB	5.252273428
猢猻樹	8	3.014	654.011384	654.733801	NOUN	0
啦	9	3.014	654.733801	655.012	VERB	0
我	1	3.015	n/a	655.14323	PRON	7.921535632
提醒	2	3.015	655.14323	655.434553	VERB	1.386294361
小王子	3	3.015	655.434553	656.426925	NOUN	0
猢猻樹	4	3.015	656.426925	657.214695	NOUN	0
有	5	3.015	657.214695	657.297472	VERB	7.197435354
成	6	3.015	657.297472	657.577743	NUM	5.068904202
座	7	3.015	657.577743	657.765194	NOUN	0.693147181
教堂	8	3.015	657.765194	658.212937	NOUN	0
咁	9	3.015	658.212937	658.358841	ADV	6.133398043
大	10	3.015	658.358841	658.573599	ADJ	5.164785974
棵	11	3.015	658.573599	658.833	NOUN	1.098612289
一	1	3.016	658.880494	659.09393	NUM	7.017506143
啲	2	3.016	659.09393	659.217423	NOUN	7.204149292
都	3	3.016	659.217423	659.290245	ADV	7.709308333
唔	4	3.016	659.290245	659.423687	ADV	7.604894481
細	5	3.016	659.423687	659.853	ADJ	3.912023005
就	1	3.017	659.882752	659.975768	ADV	7.508238775
算	2	3.017	659.975768	n/a	VERB	4.406719247
佢	3	3.017	n/a	660.26337	PRON	7.723120092
搵	4	3.017	660.26337	660.458267	VERB	0
一	5	3.017	660.458267	660.685802	NUM	7.017506143
大	6	3.017	660.685802	660.971152	ADJ	5.164785974
堆	7	3.017	660.971152	661.117889	NOUN	1.609437912
大笨象	8	3.017	661.117889	661.636873	NOUN	0
翻	9	3.017	661.636873	661.897009	VERB	1.098612289
嚟	10	3.017	661.897009	662.14	NOUN	1.098612289
都	1	3.018	662.190374	662.309844	ADV	7.709308333
未必	2	3.018	662.309844	662.548839	ADV	3.33220451
食	3	3.018	662.548839	662.742731	VERB	5.252273428
得	4	3.018	662.742731	662.828916	PART	6.267200549
晒	5	3.018	662.828916	663.159646	PART	5.480638923
成	6	3.018	663.159646	663.569818	NUM	5.068904202
棵	7	3.018	663.569818	663.713034	NOUN	1.098612289
猢猻樹	8	3.018	663.713034	664.509	PROPN	0
小王子	1	3.019	664.541196	664.984574	NOUN	0
聽	2	3.019	664.984574	665.281786	VERB	5.176149733
到	3	3.019	665.281786	665.420874	PART	6.754604099
一	4	3.019	665.420874	665.624371	NUM	7.017506143
大	5	3.019	665.624371	665.849207	ADJ	5.164785974
堆	6	3.019	665.849207	665.978634	NOUN	1.609437912
大笨象	7	3.019	665.978634	666.477967	NOUN	0
呢	8	3.019	666.477967	666.582838	PART	7.913886715
個	9	3.019	666.582838	666.662319	NOUN	7.299121463
情景	10	3.019	666.662319	667.34	NOUN	0
即刻	1	3.02	667.375398	667.648156	ADV	3.828641396
忍	2	3.02	667.648156	667.795826	VERB	1.098612289
唔	3	3.02	667.795826	667.940113	ADV	7.604894481
住	4	3.02	667.940113	668.155382	PART	5.537334267
笑	5	3.02	668.155382	668.501519	VERB	3.135494216
出	6	3.02	668.501519	668.65447	VERB	4.727387819
嚟	7	3.02	668.65447	668.867	PROPN	1.098612289
咁	1	3.021	668.924491	n/a	ADV	6.133398043
我	2	3.021	n/a	669.226977	PRON	7.921535632
諗	3	3.021	669.226977	669.451354	VERB	5.843544417
佢哋	4	3.021	669.451354	669.713928	PRON	5.634789603
要	5	3.021	669.713928	669.945897	AUX	6.442540166
疊	6	3.021	669.945897	670.108881	VERB	1.386294361
羅漢	7	3.021	670.108881	670.675048	NOUN	0
咁	8	3.021	670.675048	670.931534	ADV	6.133398043
一	9	3.021	670.931534	671.09479	NUM	7.017506143
隻	10	3.021	671.09479	671.402604	NOUN	5.375278408
疊	11	3.021	671.402604	671.527063	NOUN	1.386294361
一	12	3.021	671.527063	671.651937	NUM	7.017506143
隻	13	3.021	671.651937	671.811046	NOUN	5.375278408
先	14	3.021	671.811046	672.045844	ADV	5.564520407
夠	15	3.021	672.045844	672.274725	VERB	4.343805422
位	16	3.021	672.274725	672.510011	NOUN	3.526360525
啦	17	3.021	672.510011	672.703	VERB	0
不過	1	3.022	672.733937	672.955529	CCONJ	5.327876169
佢	2	3.022	672.955529	673.054933	PRON	7.723120092
又	3	3.022	673.054933	673.222842	ADV	6.821107472
頭頭是道	4	3.022	673.222842	674.235428	ADJ	0
咁	5	3.022	674.235428	674.403426	ADV	6.133398043
解釋	6	3.022	674.403426	674.685523	VERB	2.833213344
翻	7	3.022	674.685523	675.042	NOUN	1.098612289
猢猻樹	1	3.023	675.091663	675.709102	PROPN	0
生	2	3.023	675.709102	675.943494	VERB	3.688879454
得	3	3.023	675.943494	676.016272	PART	6.267200549
好	4	3.023	676.016272	676.229943	ADV	7.526717561
大	5	3.023	676.229943	676.436418	ADJ	5.164785974
棵	6	3.023	676.436418	676.621651	NOUN	1.098612289
之前	7	3.023	676.621651	677.187	ADV	3.912023005
都	1	3.024	677.227783	677.282106	ADV	7.709308333
係	2	3.024	677.282106	677.325214	VERB	8.521185213
一	3	3.024	677.325214	677.405664	NUM	7.017506143
棵	4	3.024	677.405664	677.704023	NOUN	1.098612289
樹仔	5	3.024	677.704023	678.15549	NOUN	0
嚟	6	3.024	678.15549	678.305988	VERB	1.098612289
㗎嘛	7	3.024	678.305988	678.93	NOUN	0
你	1	3.025	678.973786	n/a	PRON	7.852050207
又	2	3.025	n/a	679.121339	ADV	6.821107472
講	3	3.025	679.121339	679.266229	VERB	6.442540166
得	4	3.025	679.266229	n/a	PART	6.267200549
啱	5	3.025	n/a	679.787	ADJ	4.477336814
但	1	3.026	679.837763	679.927165	CCONJ	3.496507561
你	2	3.026	679.927165	680.061114	PRON	7.852050207
點解	3	3.026	680.061114	680.503168	PRON	5.231108617
會	4	3.026	680.503168	680.6224	AUX	6.698268054
想	5	3.026	680.6224	680.818846	AUX	5.446737372
啲	6	3.026	680.818846	680.890775	NOUN	7.204149292
綿羊	7	3.026	680.890775	681.535626	NOUN	0
食	8	3.026	681.535626	681.830992	VERB	5.252273428
晒	9	3.026	681.830992	682.111177	PART	5.480638923
啲	10	3.026	682.111177	682.188064	NOUN	7.204149292
猢猻樹	11	3.026	682.188064	682.832303	NOUN	0
仔	12	3.026	682.832303	683.059053	X	4.110873864
呢	13	3.026	683.059053	683.184	PART	7.913886715
佢	1	3.027	683.257922	683.369167	PRON	7.723120092
答	2	3.027	683.369167	n/a	VERB	2.708050201
我	3	3.027	n/a	684.148942	PRON	7.921535632
係	4	3.027	684.148942	684.809799	VERB	8.521185213
咁	5	3.027	684.809799	684.986489	ADV	6.133398043
都	6	3.027	684.986489	685.096365	ADV	7.709308333
要	7	3.027	685.096365	685.201681	AUX	6.442540166
問	8	3.027	685.201681	685.538	VERB	5.036952602
佢	1	3.028	685.568801	685.649277	PRON	7.723120092
啲	2	3.028	685.649277	685.719835	NOUN	7.204149292
口吻	3	3.028	685.719835	686.016425	NOUN	0
好似	4	3.028	686.016425	686.290131	VERB	5.777652323
講	5	3.028	686.290131	686.534968	VERB	6.442540166
到	6	3.028	686.534968	686.818081	PART	6.754604099
你	7	3.028	686.818081	686.943647	PRON	7.852050207
又	8	3.028	686.943647	686.947635	ADV	6.821107472
好	9	3.028	686.947635	687.292664	ADV	7.526717561
顯而易見	10	3.028	687.292664	688.155505	VERB	0
咁	11	3.028	688.155505	688.436	ADV	6.133398043
不過	1	3.029	688.496668	n/a	CCONJ	5.327876169
我	2	3.029	n/a	688.817837	PRON	7.921535632
就	3	3.029	688.817837	688.96225	ADV	7.508238775
要	4	3.029	688.96225	689.087072	AUX	6.442540166
絞盡腦汁	5	3.029	689.087072	689.787482	VERB	0
先	6	3.029	689.787482	689.941912	ADV	5.564520407
至	7	3.029	689.941912	690.049218	ADP	3.135494216
諗	8	3.029	690.049218	690.270137	VERB	5.843544417
得	9	3.029	690.270137	690.378753	PART	6.267200549
通	10	3.029	690.378753	690.581395	VERB	2.302585093
個	11	3.029	690.581395	690.646418	NOUN	7.299121463
問題	12	3.029	690.646418	691.207	NOUN	4.33073334
原來	1	3.03	691.244231	691.91447	ADV	4.276666119
同	2	3.03	691.91447	692.027788	ADP	5.641907071
其他	3	3.03	692.027788	692.264193	PRON	4.060443011
任何	4	3.03	692.264193	n/a	PRON	2.397895273
一	5	3.03	n/a	692.58926	NUM	7.017506143
個	6	3.03	692.58926	692.659096	NOUN	7.299121463
星球	7	3.03	692.659096	n/a	NOUN	0.693147181
一樣	8	3.03	n/a	693.471	ADJ	3.663561646
小王子	1	3.031	693.497434	693.984617	NOUN	0
個	2	3.031	693.984617	694.068812	NOUN	7.299121463
星球	3	3.031	694.068812	694.403792	NOUN	0.693147181
上邊	4	3.031	694.403792	694.909125	ADV	3.33220451
有	5	3.031	694.909125	695.009905	VERB	7.197435354
好	6	3.031	695.009905	695.238491	ADJ	7.526717561
嘅	7	3.031	695.238491	695.29191	PART	7.476472381
植物	8	3.031	695.29191	695.915469	NOUN	0
亦	9	3.031	695.915469	696.005619	ADV	1.098612289
有	10	3.031	696.005619	696.168832	VERB	7.197435354
壞	11	3.031	696.168832	n/a	ADJ	2.63905733
嘅	12	3.031	n/a	696.480296	PART	7.476472381
植物	13	3.031	696.480296	696.853	NOUN	0
好	1	3.032	696.887365	697.086049	ADJ	7.526717561
嘅	2	3.032	697.086049	697.184683	PART	7.476472381
植物	3	3.032	697.184683	697.541514	NOUN	0
會	4	3.032	697.541514	697.684679	AUX	6.698268054
帶來	5	3.032	697.684679	697.888534	VERB	0.693147181
好	6	3.032	697.888534	n/a	ADV	7.526717561
嘅	7	3.032	n/a	698.164873	PART	7.476472381
種子	8	3.032	698.164873	698.782	NOUN	0
而	1	3.033	698.805822	698.922898	CCONJ	3.828641396
壞	2	3.033	698.922898	699.185804	ADJ	2.63905733
嘅	3	3.033	699.185804	699.254021	PART	7.476472381
植物	4	3.033	699.254021	699.790642	NOUN	0
就	5	3.033	699.790642	699.92917	ADV	7.508238775
會	6	3.033	699.92917	700.055619	AUX	6.698268054
帶來	7	3.033	700.055619	700.292382	VERB	0.693147181
壞	8	3.033	700.292382	700.528251	ADJ	2.63905733
嘅	9	3.033	700.528251	700.632637	PART	7.476472381
種子	10	3.033	700.632637	701.173	NOUN	0
但係	1	3.034	701.206855	701.341503	CCONJ	6.66440902
啲	2	3.034	701.341503	701.429335	NOUN	7.204149292
種子	3	3.034	701.429335	701.933156	NOUN	0
係	4	3.034	701.933156	702.019174	VERB	8.521185213
肉眼	5	3.034	702.019174	702.317566	ADJ	0
睇	6	3.034	702.317566	702.530529	VERB	6.317164687
唔	7	3.034	702.530529	702.68751	ADV	7.604894481
到	8	3.034	702.68751	702.928787	PART	6.754604099
㗎	9	3.034	702.928787	703.102	PART	4.043051268
佢哋	1	3.035	703.174946	703.35286	PRON	5.634789603
會	2	3.035	703.35286	703.513135	AUX	6.698268054
